2021-08-26 22:33:47,702 - INFO - epoch: 0, batch_id: 12816, auc:0.798493, loss:[0.43410888], avg_reader_cost: 0.00568 sec, avg_batch_cost: 0.51071 sec, avg_samples: 2048.00000, ips: 4010.08813 ins/s
2021-08-26 22:33:56,048 - INFO - epoch: 0, batch_id: 12832, auc:0.798500, loss:[0.46147978], avg_reader_cost: 0.00571 sec, avg_batch_cost: 0.52061 sec, avg_samples: 2048.00000, ips: 3933.83689 ins/s
2021-08-26 22:34:04,212 - INFO - epoch: 0, batch_id: 12848, auc:0.798518, loss:[0.43372244], avg_reader_cost: 0.00492 sec, avg_batch_cost: 0.50919 sec, avg_samples: 2048.00000, ips: 4022.08798 ins/s
2021-08-26 22:34:12,531 - INFO - epoch: 0, batch_id: 12864, auc:0.798531, loss:[0.4383689], avg_reader_cost: 0.00570 sec, avg_batch_cost: 0.51897 sec, avg_samples: 2048.00000, ips: 3946.24434 ins/s
2021-08-26 22:34:20,870 - INFO - epoch: 0, batch_id: 12880, auc:0.798540, loss:[0.41731468], avg_reader_cost: 0.00571 sec, avg_batch_cost: 0.52017 sec, avg_samples: 2048.00000, ips: 3937.15936 ins/s
2021-08-26 22:34:29,206 - INFO - epoch: 0, batch_id: 12896, auc:0.798552, loss:[0.43244457], avg_reader_cost: 0.00573 sec, avg_batch_cost: 0.51998 sec, avg_samples: 2048.00000, ips: 3938.64024 ins/s
2021-08-26 22:34:37,450 - INFO - epoch: 0, batch_id: 12912, auc:0.798563, loss:[0.42610538], avg_reader_cost: 0.00542 sec, avg_batch_cost: 0.51423 sec, avg_samples: 2048.00000, ips: 3982.63488 ins/s
2021-08-26 22:34:45,778 - INFO - epoch: 0, batch_id: 12928, auc:0.798574, loss:[0.43080544], avg_reader_cost: 0.00572 sec, avg_batch_cost: 0.51945 sec, avg_samples: 2048.00000, ips: 3942.64536 ins/s
2021-08-26 22:34:54,020 - INFO - epoch: 0, batch_id: 12944, auc:0.798586, loss:[0.45285136], avg_reader_cost: 0.00538 sec, avg_batch_cost: 0.51412 sec, avg_samples: 2048.00000, ips: 3983.53618 ins/s
2021-08-26 22:35:02,463 - INFO - epoch: 0, batch_id: 12960, auc:0.798595, loss:[0.46716505], avg_reader_cost: 0.00537 sec, avg_batch_cost: 0.52669 sec, avg_samples: 2048.00000, ips: 3888.43891 ins/s
